удобный ремешок лёгкий хороший функционал есть вибросигнал будильник напоминание входящий звонок весь настраиваться мобильный приложение заряд хватать большой неделя;positive;0.10398059525301044
верно показывать время будильник работать хорошовибрация звонок смс вибрировать;positive;0.09082374219579724
удобный хорошо лежать рука хороший кейс;positive;0.12976139499418582
удобный сбалансированный мощный компактный прорезиненный рукоятка не скользить рука аккумулятор держать долго комплект идти удобный пластиковый кейс набор биток свёреть кнопка удобный легко дозироваться усилие мощность переключатель работать чётко светодиод светить ярко подсвечивать зона работа;positive;0.1925696402734159
низкий цена маленький лёгкий удобный хороший комплектация;positive;0.22749321687461035
достоинство серия противоударность водонепроницаемость высокий надёжность часами действительно не думать сохранность ситуация дрова рубить бетон мешать скал лазить болгарка метать пилить выдержать;positive;0.11884261388110424
недорогой жарить отлично;positive;0.6755310339015178
матрасик мех достаточно лёгкое манёвренный колесико легко выдвигаться убираться весь закрытый качественный материал;positive;0.19304542171523617
очень долго жить сбой понравиться внешний вид;positive;0.0649397358072057
быстрый хорошо выглядеть;positive;0.2807920440244021
невысокий цена;positive;0.08604475176673776
хороший скорость невысокий цена неплохой корпус другой пластиковый корпус;positive;0.2518029988482836
высокий скорость хороший цена;positive;0.22210744796354934
шустрый;positive;0.30883114711869725
самый быстрый модель адекватный цена приятный дизайн;positive;0.09678061611037336
хорошо пошить равномерный качественный;positive;-0.017206378676285973
удобный лёгкий матрас приятный расцветка;positive;0.4778602446204669
добрый утро обожать место всегда вкусный горячий кофе не обходиться человек большой город очень бодрить поднимать настроение всегда свежий любимый круассанчик день работа забегать сюда обслуживание всегда радовать ребята большой позитив качество;positive;0.2380828125683486
очередной прийти заведение результат опять порадовать появиться новое зимний меню супер вкусный чаять томлёный голяшка большой повар официант отличный обслуживание гастрономический удовольствие;positive;0.24970534925643156
весь быть замечательный персонал хороший еда вкусный особенно понравиться горячий шоколад уютный обстановка;positive;0.2007522904435197
добрый вечер побывать заведение семьейостаться хороший впечатление официант приветливый доброжелательныобслуживание ура совсем не оставаться внимание напиток вынести довольно быстрокофе быть вкусный заказывать пицца очень понравиласьотдельный повар очень понравилосьпристь не разбольшой;positive;0.31605425381008095
очень нравиться здесь приходить галлерь обязательно заходить местечко дорого самый дело немногий место есть понимание платить деньга вкусно выбор огромный детский меню порадовать официант молодец конфуз происходить очень быстро разрешаться человек всякий бывать приветливость вообще молчать дойти выход попрощаться не полениться повернуться сказать свидание приятно бывать;positive;0.18084323393789264
дорого порция небольшой официант мочь быть расторопный качество обслуживание подача посуда выше всякий похвала самый главный вкусно сидеть удобно красиво чисто еда вызывать эстетический наслаждение вино сухой обычно вкус сухой вино можно определить уровень заведение не брать скидка бокал тем более бутылка не пожалеть;positive;0.19892557437656647
очень уютный атмосферный местогде можно расслабиться встретиться друзьямиотдохнуть шопинга забежать вкусный кофка можно не попить восхитительный кофить вкусно подкрепиться салатомпиццейпастойсэндвть;positive;0.3371897191665421
обожать латта зефирка кофе карамель;positive;0.4039653905587759
порадовать приветливый дружелюбный персонал;positive;0.25357197262167874
прийти не;positive;-0.17127629779428477
ооочень уютненький место прям классно спокойно место найти обслуживание отличный достаточно быстрый посадка полный быть суббота компания человек замечательный провести время удобный диванчик кресло быть закрытие быть малооо хотеть заболтаться обычно большой часы место становиться не интересно;positive;0.20096976267029792
заказывать пицца фирменовать карбонарумммм заказывать супер чаять быть очень насыщенный вкус друг брать коктейль алкоголь быть отлично;positive;0.3084719857395205
точно прийти ни;positive;-0.14114901316917017
атмосфера обстановка располагать огромный количество общение;positive;0.07305997614078916
желать процветание хороший гость;positive;0.3280563127119279
хотеть вкусный горячий шоколад точно туда самый популярный нормальный место вкусный зал очень уютный;positive;0.12293624498726398
не быть кофе не пробовать самый хороший раф частенько забегать;positive;0.17367797194637472
желать вкусно покушать чашка кофе высокий уровень частый гость там хотеть сказать там большой выбор блюдо найти себя очень вкусно;positive;0.22152189115943755
персонал доброжелательный готовиться очень быстро хотеть отметить прекрасный кофе чашка кофе хороший барист;positive;0.19233164663960045
любимейший место уютный атмосфера вкусный кофей не отзывчивый внимательный персонал;positive;0.2606806175815956
обслуживание высокий уровень персонал добрый главный красивый нравиться обедать там;positive;0.2831488692515943
дать кофейня посидеть не представляться возможный кофе себя брать довольно часто сотрудник делать кофе достаточно быстро не торопиться;positive;0.12868188725425378
нет такой кофе уходить некогда;positive;-0.011384303213612251
всегда поинтересоваться добавить напиток доброжелательный сам напиток получаться достаточно вкусный насыщенный;positive;0.33789571149862163
рекомендовать;positive;0.13273988806301598
недавно посетить данный заведение подруга заказать чизкейк кофе быть очень вкусно обслуживание быть очень быстрый официант быть приветливый обязательно вернуться не;positive;0.27447455165072804
чашка кофе место человек расслабляться душевный атмосфера приятный музыка вкусный еда друг часто заходить;positive;0.15821390425937173
место крутой весь советовать;positive;0.24680364696444673
понравиться кофейня приветливый персонал обслужить быстро брать кофе сырник кофе насыщенный вкусный сырник очень нежный обязательно вернуться сюда;positive;0.30823581962063157
недавно быть друг весь очень понравиться приятный официант довольно быстро обслужить очень приятный атмосфера весь кафе рекомендовать данный место вообще весь сеть чашка кофе;positive;0.20448418330682733
зайти пообедать день сразу оценить уютный интерьер отличный музыка подойти улыбчивый официант принять заказ посоветовать очень вкусный мороженое орех принести быстро быть заходить;positive;0.26551107968536963
срочно захотеться круассан мочь быть простой подняться ж галерея чувствовать запах свежеть выпечка сказать секрет утро партия круассан доставать печка вкус не передать слово рекомендовать весь;positive;0.07242866406150564
отличный заведение часто заходить мокко собойный посидеть очень люблюкрасивый панорамный вид окно атмосфера сам себя суперрадовать поднимать настроение приветливый внимательный гость персонал еда тут мммм;positive;0.2255991760638518
можно сказать понравиться японский обед классический японский суп салат свежий овощ лосось калифорния обслуживание достойный не сосед единственный момент яблоко кляр быть очень кислый мочь кома плюс теперь быть приходить трапезничать быть трц;positive;0.16362615258739902
решить выпить чашка кофе перекусить конечно отправиться любимый чашка галерея всегда весь персонал встретить улыбка заказать капучиный пицца маргарита;positive;0.228017180002004
кофе принести минута пицца минута думать не съесть целый круг пицца быть вкусный лёгкий не заметить весь слопать;positive;0.19307964917786263
остаться очень довольный посещение;positive;0.045232151759605765
кухня уровень;positive;0.37004133552260865
кесадилья традиционный рецепт принести напиток затем блюдо достаточно быстро несмотря практически заполненый зал;positive;0.18931038488850224
атмосфера приятный хороший место вкусно поесть пообщаться надрывать связка громкий музыка не прийтись;positive;0.17904596310069834
понравиться очень лёгкое заведение реально можно расслабиться отдохнуть хороший кофе быстрый ненавязчивый обслуживание приятный простой интерьеротличный вид окно советовать сходить;positive;0.22894479500887477
хороший кофе город всегда быстрый качественный обслуживание уютный место хороший панорамный вид центр новосибирск адекватный цена вкусный еда приятный место отдых друг семья;positive;0.15107877810341996
часто бывать здесь друг всегда высокий уровень кухня обслуживание кофе самый вкусный город пицца поэтому весь советовать посетить чашка кофе тц галерея;positive;0.24927486040077207
заслать фильм удаться отлично отдохнуть мягкий диван окно выпить отличный кофе полакомиться трюфельный торотом брауни;positive;0.2747558346579309
заслать почувсвовать уют дружелюбие персонал подарить улыбка поздароваться;positive;0.2548517241835172
супер место советовать всемобслуживание высокий уровневкусный хороший кофе приятный атмосферагостеприимный официант;positive;0.3306255966086961
фильм заслать кофе здесь нога не ступать зря очень уютный симпатичный вид окно светло радушный персоналзахотеться здесь остаться ужастик манить;positive;0.1531265321725974
капучиный себя скидка р сделать глотка понять слишком вкусный кокосовый капучиный ошибкалатт кокос не менябез проблема обменять не менее вкусный не сладкий капучиный спутать латта полететь мусорный вёдро;positive;0.2599509796527736
латта кокос огонь;positive;0.058358814739897576
печенька;positive;-0.05631634815703294
добрый деньхотеть поделиться положительный отзыв дать заведениия очень любить кофеа особенно брать собойва чашка галерея заходить частотак тренироваться тренажерный зал соседний здание тренировка любить зайти взять кофе собойвсегда брать латта корица всегда одинаково вкуснотакжебывать подруга заходить поесть кухня очень приличнаявсегда очень вкуснохотаться отметить фактчто заведение очень вежливый приветливый персоналблагодарить место хотеться вернуться;positive;0.21845275220198732
очень понравиться заведение;positive;0.2630463023145256
кофе вкусный оладушка мягкий;positive;0.27570980680758816
персонал достаточно приветливый не навязчивый самый главный целое понравиться;positive;0.1419259489883451
решить писать отзыв посетить место заведение написать нередкий гость сеть практически всегда оставаться довольный быть завтрак салат кофе приятно заехать вкусно покушать не оставить половина кошелёк;positive;0.17803715397322228
никогда не быть ярый поклонник кофе чашка кофе изменить представление дать напиток всегда заказывать капучиный корица сахарный сироп стать приятный начать день добавить позитивный приветствие персонал настроение подниматься сразу;positive;0.20703913211015648
сравнение заказывать кофе другой кофейня чашка остаться фаворит;positive;0.16500949542758103
очень нравиться сбалансированный сочетание кофе молоко здесь;positive;0.2410893531617117
пить хороший кофе;positive;0.14820431425397732
ура;positive;-0.2608004054776911
теперь чашка есть не тоький вкусный кофе детский уголок быть вчера ребёнок ожидать заказ быть заняться поиграть потреять энергия удовольсвие лопать суп;positive;0.16509332839351895
конечно сам атмосфера чашка приветливый персонал качечесвенный обслуживание;positive;0.27184440247342395
приятно сюда приходить выходной шоппинг;positive;0.26199593657990905
держать;positive;-0.2300717880027648
неделя заходить семья очень довольный обслуживание заказывать пицца маргаритачать пельмень очень вкусно советовать весь;positive;0.29550726852170445
неделя уйти соседний заведение соль перец крайне расстроить настроение тут прям душить отогреть быстренько найти место хороший принять заказ быстро принести едупорадовать постоянный присутствие добавить уверенность томчто хорошо настроение подняться ли говорить тут очень вкусный кофе еда общий быть проходить мимо обязательно зайти снова такой доброжелательный;positive;0.09180344135604222
быть пара минута сравнение месяцами ранее сейчас очень понравиться подойти очень положительный девушка хорошо знать меню еда высота быстро вкусно всегда стараться сидеть столик всегда обслуживать замечательный девушка обязательно прийти;positive;0.15437439654809013
быть приятно удивить качество вкус блюдо сам заведение огромный разнообразный меню интересовать завтрак чашка кофе оказываться очень рекомендовать гренок яйцо пашот ветчина пальчик облизать классный место вкусный еда;positive;0.22763019400337692
барист кофе сделать очень вкусно быстро сам место очень современный интересный персонал очень милый дружелюбный;positive;0.2278329635545071
лёгкий компактный доступный синтезатор начальный уровень;positive;0.2760215527235583
сидеть ной искренний детский эмоция;positive;0.14160245571747718
прекрасно;positive;0.5321014838698478
стоить жить;positive;-0.04641795753578687
прекрасно;positive;0.5321014838698478
почему выглядеть прекрасно;positive;0.15843851397637668
секс прекрасно;positive;0.12292938026062433
прекрасно смотреть наглядеться никак не мочь;positive;0.11697151178023464
сейчас морально хорошо;positive;0.00570271146261155
нравиться круто;positive;0.3591620271573824
нравиться кэти перри прекрасно;positive;0.2131185352750839
нравиться джастин бибер замечательный;positive;0.2868145468229487
нравиться превосходно;positive;0.7443313824157265
нравиться другой группа отлично;positive;0.2120026054650082
музыка спасать жизнь;positive;0.12509461590970203
не иметь значение;positive;0.08482754281316744
природа прекрасно;positive;0.6170544249322594
весь прекрасно;positive;0.3537886335375625
добиться;positive;0.11074559435684811
жить хорошо;positive;0.029063123948363107
прекрасно;positive;0.5321014838698478
всегда такой шикарный;positive;0.33274770009084015
заменять мат очень мило;positive;0.011032096827498724
молодец;positive;0.5962457806492812
действительно потрясающе;positive;0.6416956827173671
ведьмак выглядеть прекрасно;positive;0.3811864885686525
можно быть прекрасно фото;positive;0.19492663634490637
божественно;positive;0.5306798967350536
такой потрясать текст голос звучание весь прекрасно;positive;0.28977981550714843
содержание напомнить продолжение;positive;0.2925946337379921
хотеть особенно отметить голос тэхёный песня быть создать специально;positive;0.14620395990829319
волшебно;positive;0.5798979194052352
прекрасно себя чувствовать;positive;0.15502567915284196
прекрасно сказать;positive;0.3053040212072068
посмотреть тут не прекрасно;positive;0.1571349831887262
хотеть посвятить целовать поэма насколько невероятно чудесно волшебно прекрасно;positive;0.43983671081919345
безусловно окультуриваться прекрасно крайне тупо приписывать поход выставка великое достижение нужно делать себя не всякий мандовоз причислить лик современный интеллигенция;positive;0.23135810188438538
хороший остаться мир цвет солнце звук вкус цвета прекрасно жизнь прекрасный;positive;0.18978117416305776
слово прекрасно;positive;0.3377264671537648
ридлить скотт вудить аллен прекрасно гармонировать выходной;positive;0.42566255827152377
прекрасно компания друг заниматься не работа любимый дело наталия бодин автор методика днк гений продолжаться расставаться не хотеться тогда закончиться говорить говорить говорить;positive;0.11580461451581617
копаться архив весь видео прекрасно последний секунда;positive;0.07973619175954058
честно фраза сейчас одинаковый не такой воспринимать оскорбление прекрасно видеть сейчас красивый;positive;0.07217931238441483
прекрасно;positive;0.5321014838698478
слишком хороший атмосфера;positive;0.25064310077709223
гореть гирлянда окно снег;positive;0.12680359154860563
слишком круто;positive;0.18722660307735112
добрый ночь друг;positive;0.2187522372278536
продолжать рассказывать прекрасно отдыхать мара менора испания рад обратный связь задавать интересовать вопрос помощь быть более информативный полезный;positive;0.13869309598173316
поставить себя новое значок прекрасно;positive;0.18705716768574263
вообще круто взаимный отдача прекрасно;positive;0.2576045091306536
милый улыбаться счастливый луи нужно радость;positive;0.2807963531148748
слишком забавно прекрасно;positive;0.38196558834624045
самый хороший ощущение довестись перенести свобода свобода человек привязанность угодный чувствовать себя целостный индивидуум прекрасно;positive;0.2369447394975303
прекрасно просыпаться слово любимый добрый утро солнце любить настроение весь день счастие полный штаны;positive;0.23106042662501494
сила переливаться прекрасно;positive;0.4356114193138619
сидеть ной искренний детский эмоция;positive;0.14160245571747718
прекрасно;positive;0.5321014838698478
стоить жить;positive;-0.04641795753578687
природа прекрасно;positive;0.6170544249322594
найти чувствовать себя прекрасно;positive;0.14256411099891583
похвально хорошо человек двигаться инновация;positive;0.24654417035020834
красивый практичный тд;positive;0.11620878710197018
красивый лёгкое ударопрочный держать удар нож влагостойкий лично нырять метр подходить внешний вид шорты футболка брюки сорочка;positive;0.1229642397855697
неплохой внешность достойный функционал рука сидеть отличнодажа мысль не приходить вообще снимать главный состоять следствие сопутствующий качество;positive;0.07532128276290108
сплошной достоинство прекрасный дизайн давно такой искать выглядеть очень серьёзно никакой красных жёлтый стрелочка подросток лёгкое массивный рука практически не ощущаться тёмный фон отображение цифровой дисплей не выделяться подобный модель серия;positive;0.16339917310020324
аппарат очень хороший пользоваться неделя покупка сразу проверить подлинность товар оказаться оригинальный ёмкость аккумулятор данный аппарат заряжать телефон час сам цифра не верить заряжать часы очень быстро заряжаться общий данный продукт очень выручать размер телефон проблема носить себя нету рекомендовать весь;positive;0.10132798519638615
маленький стильный задача справляться;positive;0.2229180177861546
небольшой красивый недорогой хватать заряд быстро заряжать смартфон;positive;0.37269500358633967
отличный дополнительный аккумулятор не таскать мороз хватать зарядка;positive;0.08323400232128375
стильный;positive;0.2296499010710724
недорогой;positive;1.132739888063016
ёмкий;positive;-0.4976097427528235
быстрота зарядка самый аккумулятор приятный дизайн качество сборка быстро заряжать телефон надолго хватать;positive;0.24826562073421526
качество товар отличный;positive;0.3575764570698518
быстро доставить шикарный качество;positive;0.2722610611521122
стоимость качество;positive;0.15946475270158084
компактность ёмкость приятный дизайн;positive;0.46576975973051493
компактный приятный вид;positive;0.2655095050385781
большой объесть заряжать устройство достаточно шустро;positive;0.3288838756440174
удобный размер можно носить вместе телефон рука хорошо держать заряд разъём крепко держать провод;positive;0.06988567267076891
безумно любить декабрь паршиво не быть ранее месяц всегда становиться легко радостно;positive;0.05275200801199284
не грусть весь быть хорошо;positive;0.018210474442915202
хорошо;positive;0.3572377925617823
можно выглядеть чудесно прекрасно замечательный;positive;0.5411939095756193
прекрасно европа весь старый архитектура сохранить вообще стиль город не меняться;positive;0.17408608012498952
москва год становиться весь красивый прекрасно;positive;0.22096930841608167
название альбом тэный прекрасно;positive;0.36926890836176895
новость прекрасно весь ждать переполненный эшелон сторона душанбе погостить быть;positive;0.2198357771132658
прекрасно;positive;0.5321014838698478
класс день пересмотреть смерть джирайя итач наес чувствовать себя прекрасно;positive;0.1564539123010263
хотеть научиться писать такой текст прям зачитаться прекрасно;positive;0.07821961672549843
прекрасно нет слово;positive;0.1537685414686113
звезда сша не далёкий народ похвально;positive;0.19121925712798737
похвально;positive;0.9778379280772728
аааана тохд похвально похвально;positive;0.7403852107601926
любить конечно похвально знать писать;positive;0.2628206832649861
щедро;positive;0.8860675547216275
видеть здорово;positive;0.276474322810354
очень приятно вытаскивать погулять давно такой не быть снова чувствовать себя нужный здорово;positive;0.10871802555983646
хотеть авоська кажется здорово ходить продукт расплачиваться;positive;0.11693893579196177
лаконично качественно;positive;0.760376140614669
эх ностальгия всегда свежий молокосметан общий весь быть вкусно качественно;positive;0.23984985637411865
жена нравиться писать;positive;0.08519882600788452
классно знать любить;positive;0.2648178661975191
бизнес классно;positive;0.23592476793691985
классно есть человекс весело;positive;0.2828673401773289
классно;positive;0.6265668362855311
очень недурно стиль динамик фантазия энергия эротика;positive;0.3512070369560726
досмотреть сериал троцкий очень недурно очень;positive;0.24976411339229082
половина кажется аидти работа выйти недурно очень рекомендовать;positive;0.2045336787380761
очень сильно поржать недурно сделать;positive;0.29105752582031263
свобода успех позитив недурственный;positive;0.4578979403967751
серия викинг недурственный очень;positive;0.3488816581524279
недурственный напомнить мена;positive;0.23782226267562323
весьма недурственный геошторм смотреть онлайн скачать фильм торрент;positive;0.2665567329461206
недурственный очень не дурственный;positive;0.4526220607164224
птичка лететь домой весь быть;positive;0.06448149685445703
неплохо;positive;0.23419752882179304
неплохо;positive;0.23419752882179304
думать неплохо попытка;positive;0.06715429103213423
неплохо;positive;0.23419752882179304
себя конечно пошутить неплохо получаться нравиться гарри;positive;0.16341683262271653
хороший отдохнуть хорошенько потом обязательно возвращаться очень соскучиться;positive;0.18512621983707075
спока любимый хорошенько выспаться биасный сон;positive;0.18914825709983782
тогда сладенький сон отдохнуть хорошенько проснуться хороший настроение;positive;0.20676287926855788
сладкое сновсолнышко спать крепко набираться сила выспаться хорошенько;positive;0.23961603050414576
супер класс заеститься невероятно охуенно хорошо прекрасно виртуозно обалденный знатно изумительно здорово подходящий мастерски;positive;0.35156798366185127
славно писаный;positive;0.5869823975023409
славно;positive;0.7859524018383597
славно;positive;0.7859524018383597
славно слегка кивнуть;positive;0.36401667629088524
аппарат очень хороший пользоваться неделя покупка сразу проверить подлинность товар оказаться оригинальный ёмкость аккумулятор данный аппарат заряжать телефон час сам цифра не верить заряжать часы очень быстро заряжаться общий данный продукт очень выручать размер телефон проблема носить себя нету рекомендовать весь;positive;0.10132798519638615
стильный корпус очень классный тёмный расцветка;positive;0.257245636427934
весить;positive;-0.13166121223880414
металлический корпус;positive;0.12560642741659112
маленький стильный задача справляться;positive;0.2229180177861546
небольшой красивый недорогой хватать заряд быстро заряжать смартфон;positive;0.37269500358633967
тонкий умещаться карман;positive;0.47376165608591375
хороший продукт доставить очень быстро магазин проверить официальный сайт оригинал теперь остаться проверить работа;positive;0.07462950100275106
стильный;positive;0.2296499010710724
недорогой;positive;1.132739888063016
ёмкий;positive;-0.4976097427528235
быстрый доставка;positive;0.2557730190004979
товар качественный можно зарядить реально ёмкость аккумулятор соответствовать заявить параметр;positive;0.21360065441112677
быстрота зарядка самый аккумулятор приятный дизайн качество сборка быстро заряжать телефон надолго хватать;positive;0.24826562073421526
внешне симпатичный простой обращение хватать дозарядка телефон смартфон;positive;0.16493028684677685
красивый цвета чёрный лёгкий синева приятно лежать рука быстро заряжать телефон;positive;0.13147912279248
большой объесть качество сборка приятный материал;positive;0.17705146825473284
быстро заряжать смартфон;positive;0.44236088492310977
заряжать хорошо;positive;0.3900061459936581
компактный энергоёмкий функция быстрый зарядка вполне адекватный цена;positive;0.21003604818885646
быстро доставить шикарный качество;positive;0.2722610611521122
замечательный аккумулятор;positive;0.6450054035704206
огонь;positive;0.18066344038019877
